Fabricante;Modelo;Categoria;Cód.;Combustivel;2026;2025;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002
VOLKSWAGEN;SANTANA PATRUL. 2.0;TABELA A – CARROS;117033,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 15.592,00;;;
VOLKSWAGEN;SANTANA PATRULHEIRO;TABELA A – CARROS;117032,00;G;;;;;;;;;;;;;;;;;;;;;R$ 17.302,00;R$ 15.592,00;R$ 14.897,00;R$ 13.355,00;R$ 11.809,00
VOLKSWAGEN;SANTANA 2.0;TABELA A – CARROS;117031,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 16.005,00;R$ 15.400,00;R$ 14.215,00;R$ 14.045,00
VOLKSWAGEN;VOYAGE 1.6;TABELA A – CARROS;117720,00;G;;;;;;;;;;;;;;R$ 28.670,00;R$ 26.671,00;R$ 24.811,00;R$ 22.538,00;R$ 21.525,00;R$ 19.952,00;;;;;;
VOLKSWAGEN;VOYAGE HL SB;TABELA A – CARROS;117757,00;G;;;;;;;;;;;;R$ 40.435,00;R$ 37.954,00;;;;;;;;;;;;
VOLKSWAGEN;GOL PLUS 1.6;TABELA A – CARROS;115760,00;G;;;;;;;;;;;;;;;;;;;R$ 17.624,00;;;;R$ 14.070,00;R$ 11.476,00;
VOLKSWAGEN;NOVO FOX TL MB;TABELA A – CARROS;117766,00;G;;;;;;;;;;;R$ 38.997,00;R$ 37.783,00;R$ 36.606,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE CL MB;TABELA A – CARROS;117765,00;G;;;;;;;;;;;R$ 42.074,00;R$ 39.071,00;R$ 36.564,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE CL SB;TABELA A – CARROS;117764,00;G;;;;;;;;;;;R$ 41.552,00;R$ 36.120,00;R$ 34.853,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE EVIDENCE MB;TABELA A – CARROS;117763,00;G;;;;;;;;;;;R$ 47.363,00;R$ 42.665,00;R$ 41.771,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE EVIDENCE SB;TABELA A – CARROS;117762,00;G;;;;;;;;;;;R$ 47.560,00;R$ 43.116,00;R$ 42.541,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE CITY MA;TABELA A – CARROS;117761,00;G;;;;;;;;;;;R$ 34.165,00;R$ 29.666,00;R$ 27.600,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE SELECAO MB;TABELA A – CARROS;117760,00;G;;;;;;;;;;;;;R$ 31.879,00;;;;;;;;;;;;
VOLKSWAGEN;NOVO VOYAGE 1.6 CITY;TABELA A – CARROS;117746,00;G;;;;;;;;;;;;;R$ 28.711,00;R$ 26.717,00;R$ 24.585,00;;;;;;;;;;
VOLKSWAGEN;VOYAGE SELECAO SB;TABELA A – CARROS;117758,00;G;;;;;;;;;;;;;R$ 36.277,00;;;;;;;;;;;;
VOLKSWAGEN;NOVO FOX HL MD;TABELA A – CARROS;117768,00;G;;;;;;;;;;;R$ 45.575,00;R$ 43.746,00;R$ 41.863,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE HL MB;TABELA A – CARROS;117756,00;G;;;;;;;;;;;;R$ 39.062,00;R$ 36.532,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE TL SB;TABELA A – CARROS;117755,00;G;;;;;;;;;;;;;R$ 35.291,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE TL MB;TABELA A – CARROS;117754,00;G;;;;;;;;;;;R$ 37.818,00;R$ 35.323,00;R$ 34.039,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE CITY SB;TABELA A – CARROS;117753,00;G;;;;;;;;;;;;;R$ 34.156,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE CL MA;TABELA A – CARROS;117752,00;G;;;;;;;;;;;R$ 41.390,00;R$ 33.711,00;R$ 31.855,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE CITY MB;TABELA A – CARROS;117751,00;G;;;;;;;;;;;R$ 35.838,00;R$ 33.793,00;R$ 31.864,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE TL MA;TABELA A – CARROS;117750,00;G;;;;;;;;;;;R$ 33.769,00;R$ 32.142,00;R$ 29.497,00;;;;;;;;;;;;
VOLKSWAGEN;VOYAGE 1.6 SELECAO;TABELA A – CARROS;117749,00;G;;;;;;;;;;;;;R$ 32.130,00;R$ 27.808,00;;;;;;;;;;;
VOLKSWAGEN;VOYAGE SELECAO MA;TABELA A – CARROS;117759,00;G;;;;;;;;;;;;;R$ 30.563,00;;;;;;;;;;;;
VOLKSWAGEN;VW GOL 1.0 PLUS;TABELA A – CARROS;112249,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 8.819,00
VOLKSWAGEN;VW JETTA VARIANT;TABELA A – CARROS;112266,00;G;;;;;;;;;;;;;;R$ 57.234,00;R$ 50.754,00;R$ 48.433,00;R$ 40.749,00;R$ 35.032,00;R$ 31.145,00;;;;;;
VOLKSWAGEN;VW EOS 2.0T FSI;TABELA A – CARROS;112264,00;G;;;;;;;;;;;;;;;;;R$ 91.126,00;R$ 80.232,00;R$ 75.345,00;R$ 73.643,00;;;;;
VOLKSWAGEN;VW PASSAT VAR 3.2 FSI;TABELA A – CARROS;112261,00;G;;;;;;;;;;;;;;;;;R$ 63.029,00;R$ 51.381,00;R$ 46.928,00;R$ 42.084,00;;;;;
VOLKSWAGEN;VW PASSAT VAR 2.0T F;TABELA A – CARROS;112259,00;G;;;;;;;;;;;;;;;;;R$ 46.827,00;R$ 39.771,00;R$ 36.282,00;R$ 34.967,00;R$ 34.225,00;;;;
VOLKSWAGEN;VW EOS;TABELA A – CARROS;112258,00;G;;;;;;;;;;;;;;;;;R$ 105.410,00;;;;;;;;
VOLKSWAGEN;VW PASSAT 2.0 FSI;TABELA A – CARROS;112257,00;G;;;;;;;;;;;;;;;;;;;;R$ 32.116,00;R$ 29.050,00;R$ 27.050,00;;;
VOLKSWAGEN;VW PHAETON;TABELA A – CARROS;112254,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 86.002,00
VOLKSWAGEN;VW JETTA TL MF;TABELA A – CARROS;151245,00;G;;;;;;;;;;;R$ 68.662,00;R$ 64.846,00;;;;;;;;;;;;;
VOLKSWAGEN;VW POLO 1.4;TABELA A – CARROS;112250,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 10.329,00
VOLKSWAGEN;VW NEW BEETLE CONV;TABELA A – CARROS;112269,00;G;;;;;;;;;;;;;;;;;R$ 45.379,00;R$ 40.114,00;R$ 38.075,00;R$ 36.090,00;;;;;
VOLKSWAGEN;VW PASSAT 2.0;TABELA A – CARROS;112248,00;G;;;;;;;;;;;;;;;;;;;;;;;;R$ 26.935,00;
VOLKSWAGEN;VW POLO CLASSIC 1.8;TABELA A – CARROS;112247,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 10.872,00
VOLKSWAGEN;VW POLO;TABELA A – CARROS;112244,00;G;;;;;;;;;;;;;;R$ 28.002,00;;;;;;;;R$ 15.674,00;;;
VOLKSWAGEN;VW JETTA;TABELA A – CARROS;112243,00;G;;;;;;;;;;;;;;;R$ 44.781,00;;R$ 39.266,00;R$ 35.086,00;R$ 32.399,00;R$ 30.218,00;R$ 29.641,00;;;;
VOLKSWAGEN;VW BORA;TABELA A – CARROS;112241,00;G;;;;;;;;;;;;;;;;;R$ 29.196,00;R$ 26.197,00;R$ 23.274,00;R$ 21.086,00;R$ 19.709,00;R$ 15.884,00;R$ 15.583,00;R$ 15.111,00;R$ 14.680,00
VOLKSWAGEN;VW BEETLE;TABELA A – CARROS;112240,00;G;;;;;;;;;;;;;R$ 71.641,00;;;;R$ 37.074,00;R$ 32.787,00;R$ 31.113,00;R$ 29.481,00;R$ 28.461,00;R$ 26.967,00;R$ 25.875,00;R$ 24.827,00;R$ 23.823,00
VOLKSWAGEN;VW GOLF;TABELA A – CARROS;112238,00;G;;;;;;;;;;;;;;R$ 41.733,00;R$ 39.351,00;;;;;;;;;;R$ 14.531,00
VOLKSWAGEN;VW NEW BEETLE;TABELA A – CARROS;112237,00;G;;;;;;;;;;;;;;;R$ 40.314,00;;R$ 36.704,00;;;R$ 28.786,00;;;;;
VOLKSWAGEN;VW PASSAT V6 PROTECT;TABELA A – CARROS;112253,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 27.609,00;R$ 25.153,00;R$ 23.096,00
VOLKSWAGEN;PASSAT GL 1.8T SEDAN;TABELA A – CARROS;112278,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 22.372,00;;
VOLKSWAGEN;VW JETTA 2.0;TABELA A – CARROS;112292,00;G;;;;;;;;;;;;;R$ 54.472,00;R$ 51.409,00;R$ 44.717,00;R$ 43.228,00;R$ 42.413,00;;;;;;;;
VOLKSWAGEN;GOL 1.0 POWER;TABELA A – CARROS;115762,00;G;;;;;;;;;;;;;;;;;;;;;R$ 14.298,00;;;;R$ 10.399,00
VOLKSWAGEN;VW GTI;TABELA A – CARROS;112290,00;G;;;;;;;;;;;;;;;;;;;;R$ 34.331,00;;;;;
VOLKSWAGEN;VW NEW BEETLE 2DR;TABELA A – CARROS;112288,00;G;;;;;;;;;;;;;;;;;R$ 37.151,00;;;;;;;;
VOLKSWAGEN;VW TOURAN TRENDLINE1.6;TABELA A – CARROS;112286,00;G;;;;;;;;;;;;;;;;;;R$ 49.029,00;;;;;;;
VOLKSWAGEN;VW TOURAN 1.4;TABELA A – CARROS;112285,00;D;;;;;;;;;;;;;;;;;;R$ 60.527,00;;;;;;;
VOLKSWAGEN;VW ROUTAN SEL;TABELA A – CARROS;112282,00;G;;;;;;;;;;;;;;;;;;R$ 59.478,00;;;;;;;
VOLKSWAGEN;VW CC VR6 4MOTION;TABELA A – CARROS;112281,00;G;;;;;;;;;;;;;;;;;;R$ 70.534,00;;;;;;;
VOLKSWAGEN;VW GOLF R32;TABELA A – CARROS;112267,00;G;;;;;;;;;;;;;;;;;;;R$ 42.417,00;R$ 39.871,00;;;;;
VOLKSWAGEN;VW JETTA GLS;TABELA A – CARROS;112279,00;G;;;;;;;;;;;;;;;;;;;;R$ 21.434,00;;;;R$ 18.041,00;R$ 16.198,00
VOLKSWAGEN;VW EOS LUX;TABELA A – CARROS;112268,00;G;;;;;;;;;;;;;;;;;;;R$ 67.698,00;R$ 59.129,00;;;;;
VOLKSWAGEN;VW POLO TRENDLINE;TABELA A – CARROS;112277,00;G;;;;;;;;;;;;;;;;;;;;;R$ 19.811,00;;;;
VOLKSWAGEN;VW PASSAT CC 3.6 FSI;TABELA A – CARROS;112276,00;G;;;;;;;;;;;;;;;R$ 91.110,00;R$ 84.447,00;R$ 73.805,00;R$ 70.766,00;R$ 66.579,00;;;;;;
VOLKSWAGEN;VW TIGUAN SE SUV;TABELA A – CARROS;112275,00;G;;;;;;;;;;;;;;;;;;;R$ 53.774,00;;;;;;
VOLKSWAGEN;VW FOX 1.6 ROUTE;TABELA A – CARROS;112273,00;G;;;;;;;;;;;;;;;;;;R$ 21.918,00;;;;;;;
VOLKSWAGEN;VW FOX 1.6 PLUS;TABELA A – CARROS;112272,00;G;;;;;;;;;;;;;;;;;;R$ 19.010,00;R$ 16.641,00;;;;;;
VOLKSWAGEN;VW PASSAT KOMFORT;TABELA A – CARROS;112271,00;G;;;;;;;;;;;;;;;;;;;R$ 37.211,00;R$ 33.120,00;;;;;
VOLKSWAGEN;VW NEW BEETLE 2.5 CONV;TABELA A – CARROS;112270,00;G;;;;;;;;;;;;;;;;;R$ 44.154,00;;R$ 38.435,00;R$ 36.417,00;;;;;
VOLKSWAGEN;VW PASSAT V6;TABELA A – CARROS;112228,00;G;;;;;;;;;;;;;;;;;;;;R$ 55.433,00;;;R$ 25.811,00;R$ 22.969,00;R$ 21.524,00
VOLKSWAGEN;VW CC SPORT;TABELA A – CARROS;112280,00;G;;;;;;;;;;;;;;;;;;R$ 73.983,00;;;;;;;
VOLKSWAGEN;VW JETTA TL AC;TABELA A – CARROS;151234,00;G;;;;;;;;;;;;R$ 60.764,00;R$ 58.637,00;;;;;;;;;;;;
VOLKSWAGEN;VW PASSAT TURBO;TABELA A – CARROS;112233,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 21.212,00;R$ 19.768,00;R$ 17.633,00
VOLKSWAGEN;UP BLACK WHITE RED MA;TABELA A – CARROS;151224,00;G;;;;;;;;;;;;R$ 35.018,00;R$ 33.430,00;R$ 30.970,00;;;;;;;;;;;
VOLKSWAGEN;UP TAKE MA;TABELA A – CARROS;151225,00;G;;;;;;;;;;;R$ 27.145,00;R$ 25.322,00;R$ 23.807,00;R$ 23.099,00;;;;;;;;;;;
VOLKSWAGEN;NOVO GOL 1.0 SPECIAL;TABELA A – CARROS;151226,00;G;;;;;;;;;;;;;R$ 24.295,00;;;;;;;;;;;;
VOLKSWAGEN;UP HIGH SA;TABELA A – CARROS;151227,00;G;;;;;;;;;;;R$ 38.562,00;R$ 35.913,00;R$ 33.704,00;R$ 31.664,00;;;;;;;;;;;
VOLKSWAGEN;UP BLACK WHITE RED SA;TABELA A – CARROS;151228,00;G;;;;;;;;;;;;R$ 37.329,00;R$ 35.253,00;R$ 33.768,00;;;;;;;;;;;
VOLKSWAGEN;UP MOVE SA;TABELA A – CARROS;151229,00;G;;;;;;;;;;;R$ 36.175,00;R$ 31.791,00;R$ 29.878,00;;;;;;;;;;;;
VOLKSWAGEN;VW JETTA CL AC;TABELA A – CARROS;151230,00;G;;;;;;;;;;;;R$ 64.685,00;R$ 59.797,00;;;;;;;;;;;;
VOLKSWAGEN;UP MOVE MA;TABELA A – CARROS;151222,00;G;;;;;;;;;;;R$ 34.858,00;R$ 30.837,00;R$ 29.329,00;R$ 28.471,00;;;;;;;;;;;
VOLKSWAGEN;JETTA CL AA;TABELA A – CARROS;151232,00;G;;;;;;;;;;;;R$ 64.685,00;;;;;;;;;;;;;
VOLKSWAGEN;VW MOVE UP;TABELA A – CARROS;151221,00;G;;;;;;;;;;;;;;R$ 37.395,00;;;;;;;;;;;
VOLKSWAGEN;GOL ROCK IN RIO MB;TABELA A – CARROS;151235,00;G;;;;;;;;;;;;R$ 35.863,00;;;;;;;;;;;;;
VOLKSWAGEN;UP MOVE MB;TABELA A – CARROS;151237,00;G;;;;;;;;;;;R$ 34.759,00;R$ 30.837,00;;;;;;;;;;;;;
VOLKSWAGEN;VW JETTA HL AE;TABELA A – CARROS;151239,00;G;;;;;;;;;;;R$ 94.875,00;R$ 84.627,00;;;;;;;;;;;;;
VOLKSWAGEN;VW GOLF VARIANT CL MA;TABELA A – CARROS;151240,00;G;;;;;;;;;;;R$ 76.625,00;R$ 71.817,00;;;;;;;;;;;;;
VOLKSWAGEN;VW PASSAT HL TSI AA;TABELA A – CARROS;151241,00;G;;;;;;;;;;;R$ 125.678,00;R$ 119.754,00;;;;;;;;;;;;;
VOLKSWAGEN;JETTA CL AB;TABELA A – CARROS;151242,00;G;;;;;;;;;;;R$ 82.580,00;R$ 79.063,00;;;;;;;;;;;;;
VOLKSWAGEN;VW PASSAT CL TSI AA;TABELA A – CARROS;151243,00;G;;;;;;;;;;;R$ 131.146,00;R$ 122.799,00;;;;;;;;;;;;;
VOLKSWAGEN;VW JETTA CL AF;TABELA A – CARROS;151244,00;G;;;;;;;;;;;R$ 82.662,00;;;;;;;;;;;;;;
VOLKSWAGEN;VW JETTA HL AD;TABELA A – CARROS;151231,00;G;;;;;;;;;;;;R$ 84.627,00;R$ 75.865,00;;;;;;;;;;;;
VOLKSWAGEN;VW PASSAT 2.0T;TABELA A – CARROS;151210,00;G;;;;;;;;;;;;;R$ 86.751,00;R$ 74.217,00;R$ 67.155,00;R$ 61.000,00;R$ 53.488,00;;;R$ 33.987,00;;;;;
VOLKSWAGEN;VW JETTA 2.0T;TABELA A – CARROS;112293,00;G;;;;;;;;;;;;;R$ 73.517,00;R$ 65.515,00;R$ 56.376,00;R$ 51.669,00;R$ 51.583,00;;;;;;;;
VOLKSWAGEN;VW GOLF GTI;TABELA A – CARROS;112207,00;G;;;;;;;;;;;;;;;;;;;R$ 32.556,00;R$ 30.829,00;R$ 26.618,00;;;R$ 21.031,00;
VOLKSWAGEN;VOLKSWAGEN SEDAN COUPE;TABELA A – CARROS;108551,00;G;;;;;;;;;;;;;;;;;;R$ 70.236,00;;;;;;;
VOLKSWAGEN;BUGRE BGR5;TABELA A – CARROS;150803,00;G;;;;;;;;;;;;;;;R$ 14.784,00;;;;;;;;;;
VOLKSWAGEN;VW PASSAT VARIANT;TABELA A – CARROS;151203,00;G;;;;;;;;;;;;;;R$ 94.951,00;;;;;;;;;;;
VOLKSWAGEN;VW PASSAT VARIANT 2.0;TABELA A – CARROS;151205,00;G;;;;;;;;;;;;;;;;;R$ 62.096,00;;;;;;;;
VOLKSWAGEN;VW PASSAT VARIANT TURB;TABELA A – CARROS;151206,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 21.855,00;R$ 20.856,00;R$ 18.827,00
VOLKSWAGEN;VW PASSAT VAR 2.0 FSI;TABELA A – CARROS;151207,00;G;;;;;;;;;;;;;;;;;;;;R$ 32.205,00;R$ 30.076,00;R$ 28.160,00;;;
VOLKSWAGEN;UP HIGH MA;TABELA A – CARROS;151223,00;G;;;;;;;;;;;R$ 38.155,00;R$ 35.220,00;R$ 32.813,00;R$ 29.877,00;;;;;;;;;;;
VOLKSWAGEN;VW PASSAT SEDAN 2.0T;TABELA A – CARROS;151209,00;G;;;;;;;;;;;;;;;;;;;R$ 34.950,00;;;;;R$ 24.093,00;R$ 22.128,00
VOLKSWAGEN;VW PASSAT VARIANT V6;TABELA A – CARROS;112231,00;G;;;;;;;;;;;;;;;;;;;;R$ 58.709,00;;;R$ 25.564,00;R$ 24.041,00;R$ 22.073,00
VOLKSWAGEN;VW PASSAT VAR. 2.0T;TABELA A – CARROS;151211,00;G;;;;;;;;;;;;;R$ 99.820,00;R$ 93.588,00;R$ 69.762,00;R$ 65.513,00;R$ 61.391,00;;;;;;;;
VOLKSWAGEN;VW JETTA SEL;TABELA A – CARROS;151212,00;G;;;;;;;;;;;;;;;;;R$ 44.707,00;;;;;;;;
VOLKSWAGEN;VW JETTA SE;TABELA A – CARROS;151213,00;G;;;;;;;;;;;;R$ 65.025,00;;R$ 57.432,00;R$ 50.727,00;R$ 47.654,00;;;;;;;;;
VOLKSWAGEN;VW GOLF R;TABELA A – CARROS;151215,00;G;;;;;;;;;;;;;;;R$ 34.407,00;;;;;;;;;;
VOLKSWAGEN;VW GOLF R 4MOTION;TABELA A – CARROS;151216,00;G;;;;;;;;;;;;;;;R$ 57.819,00;;;;;;;;;;
VOLKSWAGEN;VW PASSAT GLS 1.8T;TABELA A – CARROS;151217,00;G;;;;;;;;;;;;;;;;;;;;;;;;R$ 20.138,00;
VOLKSWAGEN;VW CC 3.6 V6;TABELA A – CARROS;151218,00;G;;;;;;;;;;;;;R$ 128.656,00;R$ 116.687,00;R$ 91.858,00;;;;;;;;;;
VOLKSWAGEN;VW ROUTAN SE;TABELA A – CARROS;151220,00;G;;;;;;;;;;;;;;;;R$ 113.106,00;;;;;;;;;
VOLKSWAGEN;VW PASSAT 3.2 FSI;TABELA A – CARROS;151208,00;G;;;;;;;;;;;;;;;;;;;R$ 42.681,00;R$ 39.734,00;R$ 37.905,00;;;;
VOLKSWAGEN;GOL 1.6 MI;TABELA A – CARROS;115733,00;G;;;;;;;;;;;;;;;;;;;R$ 18.592,00;;;;;;R$ 10.968,00
VOLKSWAGEN;VW GOLF 1.4 TRENDLINE;TABELA A – CARROS;112291,00;G;;;;;;;;;;;;;;;;;;;;;R$ 22.156,00;;;;
VOLKSWAGEN;GOL BX;TABELA A – CARROS;115701,00;G;;;;;;;;;;;;;;;;R$ 16.725,00;;;;;;;R$ 11.772,00;;
VOLKSWAGEN;GOL CL 1.8;TABELA A – CARROS;115717,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 16.853,00;;
VOLKSWAGEN;GOL 1000;TABELA A – CARROS;115718,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 11.890,00;R$ 11.517,00;;
VOLKSWAGEN;VW CC LUXURY;TABELA A – CARROS;112294,00;G;;;;;;;;;;;;;;;R$ 93.012,00;R$ 87.694,00;;;;;;;;;
VOLKSWAGEN;GOL CL 1.8 MI;TABELA A – CARROS;115731,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 14.260,00;R$ 13.577,00;R$ 12.927,00
VOLKSWAGEN;GOL CL 1.6 MI;TABELA A – CARROS;115734,00;G;;;;;;;;;;;;;;;;;;R$ 16.924,00;;;R$ 14.394,00;;;;
VOLKSWAGEN;GOL 16V PLUS;TABELA A – CARROS;115739,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 11.569,00;R$ 11.231,00;R$ 10.509,00;R$ 9.947,00
VOLKSWAGEN;GOL 16V;TABELA A – CARROS;115740,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 9.593,00
VOLKSWAGEN;GOL SPORT;TABELA A – CARROS;115742,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 10.593,00
VOLKSWAGEN;GOL SPECIAL;TABELA A – CARROS;115743,00;G;;;;;;;;;;;;;;;;;;;;R$ 12.303,00;;R$ 10.729,00;R$ 10.019,00;R$ 9.683,00;R$ 8.961,00
VOLKSWAGEN;GOL 1.0;TABELA A – CARROS;115744,00;G;;;;;;;;;;;;;;R$ 18.840,00;R$ 17.945,00;R$ 17.393,00;R$ 16.726,00;R$ 15.424,00;R$ 14.626,00;R$ 12.960,00;R$ 11.807,00;R$ 10.761,00;R$ 9.623,00;R$ 9.245,00;R$ 8.711,00
VOLKSWAGEN;GOL HIGHWAY;TABELA A – CARROS;115757,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 12.387,00;R$ 10.873,00;R$ 10.406,00
VOLKSWAGEN;GOL I 1.6;TABELA A – CARROS;115726,00;G;;;;;;;;;;;;;;;;;;;R$ 17.462,00;;;R$ 14.690,00;;;
VOLKSWAGEN;GOL 1.6;TABELA A – CARROS;115745,00;G;;;;;;;;;;;;;;R$ 27.954,00;R$ 25.810,00;R$ 23.807,00;R$ 21.149,00;R$ 19.124,00;R$ 16.733,00;R$ 15.233,00;R$ 14.427,00;R$ 13.056,00;R$ 12.453,00;R$ 11.953,00;R$ 11.533,00
VOLKSWAGEN;VW PASSAT CC;TABELA A – CARROS;112296,00;G;;;;;;;;;;;;;;;R$ 106.786,00;R$ 102.201,00;;;;;;;;;
VOLKSWAGEN;GOL 16V POWER;TABELA A – CARROS;115758,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 12.728,00;;R$ 11.531,00;R$ 10.960,00
VOLKSWAGEN;GOL TREND;TABELA A – CARROS;115756,00;G;;;;;;;;;;;;;R$ 20.779,00;;;R$ 17.391,00;;R$ 13.644,00;;;;;;;R$ 10.260,00
VOLKSWAGEN;VW PASSAT CC SP 2.0T;TABELA A – CARROS;112295,00;G;;;;;;;;;;;;;;;;;R$ 66.637,00;;R$ 62.772,00;;;;;;
VOLKSWAGEN;GOL 1.0 PLUS;TABELA A – CARROS;115753,00;G;;;;;;;;;;;;;;;;;;;R$ 16.826,00;R$ 15.388,00;R$ 14.568,00;R$ 13.643,00;R$ 13.009,00;R$ 12.404,00;R$ 11.135,00
VOLKSWAGEN;GOL 16V TURBO;TABELA A – CARROS;115752,00;G;;;;;;;;;;;;;;;;;;;;;;;;R$ 12.216,00;R$ 11.551,00
VOLKSWAGEN;GOL PATRULHEIRO 1.8;TABELA A – CARROS;115750,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 13.222,00;R$ 12.645,00;R$ 12.391,00
VOLKSWAGEN;GOL PATRULHEIRO 1.6;TABELA A – CARROS;115749,00;G;;;;;;;;;;;;;;;;;;;R$ 16.296,00;R$ 14.868,00;R$ 14.469,00;R$ 13.680,00;R$ 13.079,00;;
VOLKSWAGEN;GOL 2.0;TABELA A – CARROS;115747,00;G;;;;;;;;;;;;;;;;;;;;;;;;R$ 13.664,00;R$ 13.252,00
VOLKSWAGEN;GOL 1.8;TABELA A – CARROS;115746,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 14.418,00;R$ 13.748,00;R$ 13.290,00;R$ 12.850,00
VOLKSWAGEN;VW CC R LINE;TABELA A – CARROS;112297,00;G;;;;;;;;;;;;;;;;R$ 114.589,00;;;;;;;;;
VOLKSWAGEN;GOLF 2.0;TABELA A – CARROS;154801,00;G;;;;;;;;;;;;;;R$ 42.033,00;R$ 37.875,00;R$ 36.392,00;R$ 31.455,00;R$ 28.634,00;R$ 26.905,00;R$ 22.727,00;R$ 20.415,00;R$ 18.812,00;R$ 17.908,00;R$ 16.974,00;R$ 16.526,00
VOLKSWAGEN;GOLF 2.0 PLUS;TABELA A – CARROS;154810,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 19.235,00;R$ 18.472,00;R$ 17.202,00;
VOLKSWAGEN;GOLF GTI;TABELA A – CARROS;154802,00;G;;;;;;;;;;;;;;;;;;;R$ 32.556,00;R$ 30.829,00;R$ 26.618,00;R$ 23.470,00;R$ 22.042,00;R$ 21.031,00;R$ 19.158,00
VOLKSWAGEN;GOLF;TABELA A – CARROS;154803,00;G;;;;;;;;;;;;;;R$ 38.345,00;R$ 34.788,00;R$ 33.800,00;R$ 31.672,00;R$ 28.162,00;R$ 27.173,00;R$ 22.380,00;R$ 20.847,00;R$ 18.758,00;R$ 17.986,00;R$ 16.636,00;R$ 15.816,00
VOLKSWAGEN;GOLF GENERATION;TABELA A – CARROS;154804,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 19.543,00;R$ 18.583,00;R$ 17.560,00;R$ 16.593,00
VOLKSWAGEN;GOLF TRIP;TABELA A – CARROS;154805,00;G;;;;;;;;;;;;;;;;;;;;;;;;R$ 18.310,00;R$ 16.784,00
VOLKSWAGEN;GOLF 2.0 SPORT;TABELA A – CARROS;154806,00;G;;;;;;;;;;;;;;;;;;;;;;;;R$ 17.873,00;
VOLKSWAGEN;GTI VR6;TABELA A – CARROS;154808,00;G;;;;;;;;;;;;;;;;;;;;;;;;R$ 38.823,00;R$ 36.598,00
VOLKSWAGEN;GOLF 1.6 PLUS;TABELA A – CARROS;154809,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 20.072,00;R$ 19.078,00;R$ 17.608,00;
VOLKSWAGEN;FOX PEPPER SFP;TABELA A – CARROS;163107,00;G;;;;;;;;;;;R$ 49.505,00;;;;;;;;;;;;;;
VOLKSWAGEN;GOLF SPORT;TABELA A – CARROS;154807,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 20.674,00;R$ 19.495,00;R$ 18.384,00;
VOLKSWAGEN;GOLF COMFORTLINE MD;TABELA A – CARROS;162802,00;G;;;;;;;;;;;R$ 65.441,00;;;;;;;;;;;;;;
VOLKSWAGEN;VW GOLF TDI SEL;TABELA A – CARROS;163500,00;G;;;;;;;;;;;;R$ 89.196,00;;;;;;;;;;;;;
VOLKSWAGEN;FOX PEPPER MFV;TABELA A – CARROS;163106,00;G;;;;;;;;;;;R$ 47.134,00;;;;;;;;;;;;;;
VOLKSWAGEN;FOX PEPPER SFV;TABELA A – CARROS;163104,00;G;;;;;;;;;;;R$ 49.505,00;;;;;;;;;;;;;;
VOLKSWAGEN;FOX TL MBV;TABELA A – CARROS;163103,00;G;;;;;;;;;;;R$ 36.411,00;;;;;;;;;;;;;;
VOLKSWAGEN;FOX CL MBV;TABELA A – CARROS;163102,00;G;;;;;;;;;;;R$ 39.689,00;;;;;;;;;;;;;;
